44.181473 68.173622 3762779.250000 501.437500 36.301338
43.303680 68.758934 3792469.500000 504.359375 36.976074
43.280651 69.604111 3767536.250000 506.093750 36.840641
43.048389 69.779770 3845360.250000 495.890625 36.628819
42.574234 70.596703 3828148.500000 502.445312 36.353394
42.298874 69.785278 3800694.250000 504.015625 35.315254
42.407700 69.169983 3815838.000000 505.117188 34.158203
41.973495 68.803146 3817165.500000 504.539062 33.047123
42.139275 69.075630 3846487.500000 499.445312 32.693390
42.009396 69.561119 3805425.750000 498.617188 31.544861
42.132023 70.200874 3797114.500000 499.703125 31.523954
41.656857 69.010605 3731164.500000 501.085938 30.158148
41.340382 69.030251 3782332.750000 502.046875 30.485180
40.874672 69.752098 3793151.750000 494.226562 31.386223
40.411427 69.392677 3711777.000000 501.398438 31.357565
40.602955 67.621231 3764230.500000 499.726562 30.691057
40.521595 67.560646 3694625.500000 504.765625 29.381374
40.441380 65.806816 3695450.500000 502.062500 30.088785
40.486473 65.068359 3802999.750000 503.359375 30.889481
41.301163 65.100403 3859640.000000 502.726562 30.609537
41.946594 64.085205 3867138.250000 501.695312 30.789661
41.503227 63.641666 3851440.500000 505.179688 29.914099
41.358109 64.240997 3885054.250000 503.320312 30.170977
42.184814 64.560616 3797235.750000 504.117188 30.565639
43.247669 63.833698 3747067.500000 505.625000 29.859060
43.147030 65.175179 3849973.500000 505.625000 30.640572
44.268623 67.464577 3903158.000000 496.031250 29.605679
46.002731 70.585777 3848977.250000 505.476562 29.060928
46.801437 70.840691 3827655.500000 507.921875 27.766325
47.142250 70.124199 3891196.000000 498.914062 27.479233
47.152790 68.828758 3890372.500000 496.210938 28.470156
46.783131 68.171974 3880504.000000 503.750000 28.170485
46.249329 67.314041 3959184.000000 496.062500 29.311813
46.424618 67.412155 3836038.250000 502.687500 28.780443
46.492569 65.961266 3753679.250000 505.085938 29.461432
46.536533 65.594963 3863754.000000 496.000000 28.859856
46.556957 65.832764 3862104.000000 506.500000 27.820417
46.752743 66.658203 3917200.750000 498.242188 27.918657
47.067253 67.351349 3902131.250000 504.351562 28.553631
47.677273 66.987938 3869285.250000 507.023438 28.023445
47.699303 67.618828 3840261.750000 501.960938 27.730515
47.753033 67.432526 3872801.750000 499.898438 28.860846
48.142216 67.668480 3850527.000000 504.507812 29.556944
48.841949 68.209839 3891510.500000 497.039062 30.345545
49.489166 68.323196 3812235.000000 504.375000 29.250505
49.837227 68.170624 3870990.000000 503.632812 30.668537
49.689339 68.082603 3774635.500000 504.664062 30.600101
49.319775 67.483887 3810572.250000 500.250000 30.887444
49.765350 66.773064 3832246.250000 502.632812 29.425158
49.775562 66.453873 3865897.000000 497.570312 29.724073
49.123386 67.420593 3987729.250000 503.398438 29.598795
49.315380 67.373024 3909217.000000 500.468750 29.724148
49.287838 67.085945 3884514.000000 499.195312 29.462622
49.838947 66.487541 3883889.000000 498.343750 28.640514
50.604465 65.725853 3846603.500000 504.351562 28.545918
51.557316 64.833328 3897365.000000 500.039062 28.965569
52.619503 65.530846 3886334.250000 497.890625 30.146515
52.529819 65.655853 3837614.750000 494.476562 31.272736
51.596893 66.843987 3789086.000000 502.164062 31.608530
50.723816 67.777763 3775453.000000 505.687500 30.096222
50.558495 67.831726 3763898.500000 503.781250 29.900309
51.144138 68.144333 3826933.500000 502.351562 32.154034
50.548534 68.410553 3720342.250000 499.531250 31.129515
50.327168 66.818817 3746820.000000 498.773438 31.517529
51.255447 65.863205 3800085.250000 497.992188 30.954508
51.467796 65.639610 3762356.000000 499.273438 30.920647
51.515491 64.690514 3772475.000000 508.054688 32.568321
52.043991 64.941872 3799700.500000 504.882812 32.799644
52.190296 65.361290 3799581.000000 500.007812 33.372051
51.944145 65.523109 3760282.000000 501.554688 34.573578
51.711964 65.112030 3693018.500000 501.390625 34.508297
51.835243 64.527443 3688195.000000 502.015625 34.342243
51.968201 63.577614 3716901.500000 496.023438 34.822437
51.919258 62.358044 3660706.750000 501.992188 34.544197
52.045609 61.459957 3698134.250000 503.054688 34.856350
52.407505 60.985622 3747519.250000 497.773438 33.882267
52.686508 60.817303 3781471.250000 501.453125 33.995903
51.990185 61.631878 3778941.250000 505.593750 34.669292
52.113541 61.779636 3753479.000000 501.125000 35.732552
52.243118 60.829285 3759010.250000 497.710938 35.610973
51.489380 60.489712 3801786.500000 497.453125 35.238068
51.186371 59.894440 3761992.250000 504.296875 33.604225
51.309799 59.601059 3779824.250000 500.554688 33.266407
51.427109 59.830284 3763868.750000 507.953125 34.036976
51.663368 60.092735 3754841.500000 505.257812 32.795300
52.223370 60.942650 3787937.500000 500.414062 32.890476
52.579769 60.978951 3767089.500000 502.851562 32.624592
51.470970 60.352871 3739742.250000 504.773438 32.746250
50.219624 59.368286 3755349.250000 500.281250 33.269569
49.374332 59.120796 3697111.500000 498.937500 31.828051
48.722725 59.274807 3770369.250000 502.156250 32.754211
48.726070 59.160099 3779448.000000 499.250000 32.654068
48.298603 60.143677 3736250.000000 501.210938 32.101135
48.223125 59.732361 3719182.000000 499.476562 31.318409
48.694702 59.558235 3790075.500000 500.562500 32.111275
48.220505 59.462006 3779010.000000 497.421875 32.037369
47.612125 59.772072 3701219.750000 505.085938 30.910328
47.329044 58.234573 3783523.750000 497.484375 30.473511
47.277317 58.733646 3751331.750000 505.492188 30.200031
46.739506 58.172565 3744861.500000 503.664062 29.869200
46.581284 57.947292 3739845.250000 502.265625 29.399517
46.775242 57.450775 3780301.000000 502.820312 29.403345
47.196236 57.645885 3823862.250000 499.242188 29.739077
47.766380 57.453602 3849265.500000 497.117188 29.314180
48.438564 58.637768 3853678.000000 498.062500 29.990524
48.572975 58.399345 3844040.250000 499.304688 30.608318
49.059029 57.648540 3726582.000000 505.062500 29.478106
49.361950 58.088058 3814878.500000 504.671875 31.077156
48.910137 57.582096 3794012.500000 498.312500 31.030403
48.376766 58.057114 3802120.000000 501.359375 31.124107
48.401329 59.245586 3815229.250000 501.757812 32.306126
47.946522 59.893509 3786047.750000 499.085938 33.205811
48.383121 59.756485 3756725.250000 501.882812 32.698479
48.126911 59.463123 3749853.500000 504.578125 32.911350
47.389313 59.925701 3807952.750000 503.789062 33.838657
46.579884 60.476879 3736701.500000 499.968750 34.138332
46.809628 60.628330 3767555.500000 500.265625 35.021549
46.798706 61.159336 3716681.000000 502.742188 34.711014
47.337887 60.226627 3751140.000000 502.093750 33.356972
47.936375 60.547546 3749264.250000 501.664062 33.161983
48.350376 60.478970 3813023.250000 503.257812 34.295094
48.504761 61.583153 3770695.000000 503.000000 34.479256
48.299629 61.672047 3779496.000000 500.195312 35.126659
48.288036 61.627186 3746722.000000 501.757812 34.706730
47.879578 60.275402 3744176.500000 501.500000 33.641048
48.602234 61.756699 3730168.000000 506.062500 32.830723
48.780964 62.122974 3734740.750000 499.921875 32.310078
50.333469 62.592869 3768047.500000 498.320312 31.950655
51.215321 63.859234 3800431.750000 508.820312 32.977272
51.489605 64.760391 3830828.750000 499.906250 33.817116
51.262375 64.470390 3793943.750000 499.992188 33.101658
51.598862 65.204819 3786131.500000 506.179688 33.956867
51.023399 65.594254 3780240.250000 497.320312 33.421528
51.007473 65.475441 3863246.000000 501.187500 34.625637
50.358208 66.902863 3846755.500000 502.414062 33.902405
49.666496 67.023430 3784956.000000 502.906250 32.360992
48.760815 67.916580 3839422.500000 494.312500 33.570957
48.741379 67.381180 3775278.500000 507.367188 33.239277
47.916515 68.799171 3794759.000000 503.375000 32.339352
46.490971 68.314003 3788193.750000 502.695312 31.115126
46.258438 68.783897 3831022.750000 499.914062 31.556784
45.839722 69.499954 3841099.750000 498.351562 30.777992
45.332993 69.646111 3764283.000000 503.765625 31.421518
44.884380 68.497017 3725029.500000 499.492188 30.412477
43.977547 68.171211 3734992.000000 499.960938 30.927904
43.575909 67.444397 3751685.250000 505.914062 30.402514
43.245102 66.817123 3709319.000000 507.585938 30.570049
42.890144 66.213043 3704638.750000 502.859375 30.957279
43.472485 65.218102 3744368.250000 496.171875 30.694010
44.235073 64.118996 3817242.500000 503.757812 31.467224
44.551460 63.774597 3827853.750000 502.437500 30.358845
44.249069 63.034882 3833476.750000 502.976562 31.004593
45.064018 62.913364 3825560.500000 506.093750 31.576641
44.957241 63.338848 3819175.250000 504.359375 32.824482
44.743397 63.726936 3865534.500000 498.125000 32.994667
44.410648 64.723618 3835199.750000 506.898438 32.474171
44.685024 65.044914 3810061.500000 501.257812 32.190372
43.460354 66.100281 3794456.750000 508.250000 31.964014
42.867157 66.515640 3768845.000000 497.773438 32.427113
41.596855 68.154655 3741120.750000 507.218750 32.230122
41.524742 68.308685 3751525.000000 507.898438 33.411930
41.047367 67.179611 3753527.250000 505.640625 34.502743
40.551682 66.716148 3710160.500000 500.406250 35.088188
39.723759 66.751701 3676825.750000 503.492188 34.445950
39.539524 65.010834 3741708.250000 502.117188 34.927708
39.423698 64.643494 3750629.250000 500.585938 34.794533
39.073353 64.483749 3662512.250000 503.484375 35.181507
38.867142 64.582664 3634293.500000 507.367188 35.904053
