65.181252 70.773911 7309815.500000 501.953125 37.396931
65.624649 71.526093 7270559.000000 501.554688 37.146832
66.050713 71.237015 7151770.000000 500.664062 36.840813
67.171082 70.206612 7174910.500000 506.437500 38.002319
67.333229 70.053566 7186634.000000 498.968750 38.690525
68.226593 69.684090 7110991.000000 499.343750 39.747314
68.717712 69.454453 7190727.500000 502.007812 41.182304
69.362045 70.043144 7240728.500000 505.406250 41.459435
69.434784 71.194672 7204178.500000 503.335938 41.240185
69.467117 71.180901 7281481.500000 506.984375 40.722622
69.720146 71.657578 7255800.000000 505.875000 40.752594
70.239677 71.085228 7252570.000000 503.632812 39.820366
70.210899 70.287888 7199977.000000 496.992188 38.649342
70.297867 69.885391 7270079.000000 495.781250 37.772972
70.296913 70.550919 7197170.000000 503.140625 37.003002
70.747978 71.044044 7214406.000000 502.625000 36.550934
70.260933 71.054733 7043600.500000 506.843750 35.904568
70.827606 70.362419 7103582.000000 502.703125 35.516079
71.493240 70.331116 7240051.500000 501.585938 36.290047
71.583473 70.988708 7154758.000000 501.765625 36.886707
72.015938 70.378563 7013631.500000 505.882812 36.251129
72.015076 68.801445 7101485.000000 501.000000 35.289982
71.926170 68.380089 7085100.500000 497.835938 35.789577
72.036545 67.175514 7029244.500000 506.851562 35.673256
72.000023 66.355232 7219162.000000 503.734375 36.414879
70.887421 66.016518 7193330.500000 506.921875 35.526554
70.689774 65.464348 7213817.000000 498.734375 35.786842
71.101105 64.962013 7307736.000000 499.929688 35.830196
70.914322 65.257919 7346767.000000 497.601562 35.896656
69.987022 65.967186 7134408.000000 502.875000 35.917645
69.517685 65.253410 7146212.500000 503.289062 35.826893
68.840263 66.588837 7317399.500000 500.554688 36.039295
67.728882 69.363335 7350209.000000 494.945312 35.354935
66.517616 72.232506 7198563.000000 506.687500 33.988728
65.452385 71.729820 7280550.000000 503.234375 34.154209
65.002312 71.342941 7260032.000000 503.351562 32.803452
65.264153 70.099846 7239809.000000 502.281250 33.124454
65.840187 69.153015 7303668.500000 499.414062 33.637436
65.992043 68.713516 7294324.000000 502.976562 33.913345
66.128258 68.718933 7202308.500000 497.468750 34.638119
65.844566 66.816689 7166945.500000 504.093750 35.177559
65.841858 67.121506 7222730.500000 502.445312 34.239437
65.881721 67.327728 7293100.000000 501.335938 33.981461
65.564751 67.807816 7311185.000000 502.765625 33.682796
65.107819 68.713081 7343767.000000 502.460938 34.512527
64.820419 68.476067 7229512.500000 502.648438 33.498497
64.541161 68.741570 7242560.500000 503.789062 33.955704
64.492409 68.733704 7329933.000000 503.140625 34.840973
64.149094 69.321297 7268964.500000 500.054688 35.198414
63.620991 69.387985 7206409.000000 507.132812 34.956581
62.390156 69.658272 7232854.000000 504.781250 35.331974
62.654808 69.593216 7249013.000000 503.273438 36.731415
62.799385 69.144295 7112470.500000 507.609375 36.220974
62.726582 68.691017 7150956.000000 505.695312 36.111393
62.479549 68.158188 7268055.000000 497.171875 35.416275
62.761883 67.569366 7358390.500000 499.031250 35.319893
63.066292 68.958595 7403687.500000 503.984375 34.515545
63.147785 68.807617 7238356.500000 502.687500 34.743114
62.966370 68.152016 7328968.000000 498.218750 35.158066
62.392178 67.741440 7225087.500000 502.328125 33.473785
61.529285 66.992722 7195410.500000 501.445312 33.944145
60.584160 66.072456 7305787.000000 500.921875 34.630493
59.452221 66.724709 7236706.500000 500.343750 35.806690
60.065235 67.532326 7149134.000000 506.648438 36.529785
61.088036 68.091286 7107142.000000 502.757812 36.796478
61.374290 69.002319 7127377.000000 509.562500 35.870087
61.906933 69.299423 7138222.500000 502.117188 35.917183
61.392620 69.544136 7077477.500000 501.257812 36.539467
61.717236 69.248909 7031762.000000 500.125000 36.733398
61.956604 68.186348 7048117.000000 499.679688 36.668476
61.235672 66.968666 7156716.000000 504.218750 36.490105
60.607342 66.636826 7138931.500000 496.796875 37.542503
60.678333 66.039955 7116793.500000 500.789062 38.206215
60.313522 66.225739 7231542.000000 504.226562 38.900890
60.087032 66.649117 7142568.000000 502.203125 39.352890
60.502552 67.032928 7182489.500000 496.710938 40.779343
60.695545 65.929878 7000246.000000 507.093750 40.490566
60.433075 65.506523 6963161.000000 504.195312 39.820930
60.441036 64.955406 6948796.000000 502.484375 39.616772
60.446659 63.312157 6933716.000000 509.179688 40.086624
60.026787 62.346630 6961395.000000 508.476562 40.261673
59.955414 62.341518 7052151.000000 502.156250 38.988857
59.812519 62.165924 7082800.500000 506.195312 39.425613
60.102890 62.630863 7110966.500000 503.937500 40.078484
60.170593 63.304058 7076612.500000 508.070312 41.105915
60.306152 61.948174 7046726.500000 511.164062 40.113640
60.750843 61.560287 7166594.000000 500.710938 40.217422
60.983376 60.994156 7189720.500000 502.312500 39.071335
61.037106 61.043724 7120834.500000 508.773438 38.717499
60.931385 60.782516 7167974.500000 504.210938 39.421959
60.174469 61.692245 7177282.000000 508.515625 38.291050
60.143276 62.126526 7176530.000000 502.562500 38.416191
59.834568 62.027180 7161927.500000 498.609375 38.451729
60.946739 61.603359 7066428.000000 503.328125 38.184254
62.398861 60.424156 7066796.000000 497.960938 38.234715
63.028618 60.160103 7024130.500000 505.843750 37.629467
63.521584 60.606964 7040941.500000 503.695312 37.640579
63.727634 60.483109 7160697.500000 504.132812 38.319221
63.813511 61.268070 7005113.000000 508.796875 37.196133
64.014404 61.029129 7058908.000000 503.078125 36.888966
63.981480 60.867264 7038517.000000 502.195312 36.621277
64.059799 60.597519 7051552.000000 503.343750 37.089378
64.593048 60.780102 7037079.500000 499.148438 36.452080
65.073761 59.542347 7105758.000000 503.210938 35.663685
65.177818 59.747208 7165985.000000 504.437500 36.127045
65.455429 59.402107 7167891.000000 499.679688 35.880653
65.857437 59.169693 7074837.000000 501.593750 34.806946
65.454933 58.463688 7163638.500000 502.609375 35.276501
64.840584 58.874451 7161043.500000 500.265625 34.644676
64.423218 58.943710 7232072.000000 503.539062 34.572250
63.791428 59.594913 7193159.500000 504.765625 34.996616
63.605946 59.587780 7164231.000000 505.234375 35.961697
63.269192 58.854088 7165025.000000 498.484375 36.172092
62.812302 59.049870 7181787.000000 500.007812 36.739712
63.546204 58.641899 7233667.000000 500.406250 37.050812
63.895294 59.808949 7206500.000000 504.781250 37.045040
63.931049 60.205154 7277540.000000 503.726562 38.693615
64.093956 61.386555 7101755.500000 504.992188 38.216606
64.204094 61.002422 7085898.500000 505.796875 38.443478
64.283600 60.499695 7077507.500000 507.554688 38.367825
64.963448 61.130058 7212681.000000 503.039062 40.018944
66.023033 61.910168 7103172.000000 504.406250 40.338459
65.721329 61.749081 7119837.000000 503.070312 40.655788
65.147781 62.207268 7047614.000000 498.539062 40.509621
64.968010 61.646114 7178339.500000 497.742188 39.909355
64.323051 61.482998 7084644.500000 505.625000 39.322109
63.678051 62.030102 7196680.500000 508.117188 40.023071
63.894218 63.025833 7156884.000000 502.765625 40.613125
64.064201 62.784798 7124733.500000 502.539062 40.717407
64.197784 62.582169 6998083.000000 509.359375 40.120697
64.352379 61.894798 7142337.500000 505.875000 39.836430
63.715408 62.857944 7159432.000000 499.593750 39.049828
63.159969 63.348206 7111027.500000 503.531250 38.443245
61.973827 64.387993 7162231.500000 506.945312 38.324535
60.838223 65.178894 7194306.000000 505.640625 38.980186
60.731705 65.823883 7150549.000000 510.007812 38.777496
61.118515 66.058098 7238460.500000 497.351562 39.802139
60.943291 66.550018 7215796.000000 500.976562 39.825939
61.066437 66.572220 7198993.500000 502.906250 39.684559
61.496330 67.167717 7296275.000000 498.375000 39.753731
62.227795 68.268600 7193776.500000 502.601562 38.935879
62.777008 68.286873 7162962.500000 499.906250 38.299305
63.493622 69.261070 7126190.000000 504.773438 38.451763
63.923885 68.808876 7152697.000000 504.796875 38.631077
64.548683 70.041664 7212260.500000 505.398438 37.907532
66.013313 69.755585 7205905.000000 506.734375 37.141811
66.238953 70.196861 7247504.000000 497.421875 36.761616
66.558945 70.696426 7209538.000000 502.406250 35.829880
67.236969 71.014114 7039715.000000 506.218750 36.134815
67.729370 69.667892 7073823.000000 505.015625 36.059635
68.423187 69.035767 7038473.500000 501.500000 35.801701
68.904327 68.961578 7055451.000000 503.968750 35.454422
69.410164 68.066582 7082183.000000 503.492188 36.066540
69.265732 67.023964 7038870.500000 502.398438 36.154243
68.778282 66.403801 7159509.000000 500.757812 36.392258
68.203773 65.474991 7239007.000000 501.429688 36.346134
67.804230 64.484177 7284361.000000 503.156250 35.889881
67.689697 64.346191 7279873.500000 507.843750 36.261459
67.480736 64.339195 7303335.000000 498.789062 36.677032
67.366928 64.430077 7228805.000000 502.250000 37.380680
67.502869 65.372925 7275680.500000 503.468750 37.415268
68.003784 66.071022 7287119.500000 499.445312 36.982044
67.914780 66.191566 7234091.500000 505.679688 36.998901
68.965393 67.629906 7232625.000000 500.734375 37.216251
69.884033 68.144287 7118291.000000 504.695312 37.277596
70.884804 69.245758 7179980.500000 500.453125 37.516567
71.000809 69.544052 7119812.000000 499.421875 38.338047
71.479568 68.485313 7141704.000000 501.953125 39.319195
71.855003 67.692078 7099003.000000 506.148438 40.000225
72.836250 67.605408 6979463.000000 506.460938 39.291286
73.159225 66.565010 7025874.000000 507.656250 39.178192
72.972343 65.596565 7093907.000000 503.875000 39.266735
73.050911 65.535378 7034880.000000 504.437500 40.869289
74.116287 66.134949 6985483.000000 509.359375 40.806446
74.487846 66.640121 7029510.500000 501.078125 40.973042
74.823990 67.909317 6906828.000000 506.679688 39.776253
75.024849 67.982124 6892504.500000 508.296875 39.378597
74.732391 68.009377 6830153.500000 501.820312 38.889942
74.766106 69.013283 6919537.500000 504.968750 39.171978
75.354454 69.044609 6837255.000000 507.523438 39.265358
74.942856 68.667068 6901182.000000 503.507812 39.758335
73.658401 68.570549 6924314.500000 506.007812 39.551208
73.006935 68.938972 6937222.000000 503.945312 40.569122
72.818199 67.206306 6863611.000000 502.734375 40.758556
71.719337 68.420296 6854948.000000 505.492188 40.907185
69.412155 69.944458 6884465.000000 502.062500 41.456688
66.687912 72.739601 6913319.000000 505.601562 41.936344
64.465347 73.970764 6921233.500000 501.210938 42.213299
63.648846 74.039673 6819136.500000 508.367188 41.954185
63.719612 72.339867 6997789.500000 503.703125 43.270031
65.272964 72.315147 7026565.500000 503.554688 43.096291
66.707565 72.853775 6930863.000000 509.609375 43.141788
68.211426 73.292122 6968968.500000 504.007812 43.359848
68.154907 73.510429 6902673.500000 508.093750 42.905373
68.732681 73.365097 6893737.500000 497.546875 42.837875
69.078697 73.348763 6814809.500000 502.414062 42.284119
69.083420 72.931000 6872546.500000 502.601562 42.179676
69.045006 72.203888 6709713.500000 512.328125 41.796131
68.650978 71.607536 6857320.500000 502.601562 42.157307
68.177162 71.222427 6795609.000000 506.992188 41.943398
67.460892 70.078957 6712432.500000 509.695312 41.245770
67.492279 68.120216 6719351.500000 505.609375 42.424896
67.259766 67.690178 6837630.000000 511.203125 42.352207
67.203995 69.095985 6769484.000000 508.398438 41.887100
67.616264 68.789162 6796133.500000 510.968750 41.575592
68.385872 69.077675 6777223.000000 510.000000 41.410748
68.393021 69.550346 6806496.000000 508.984375 42.644817
